Year,Month,Day,APCode,Snow,Prcp
2008,5,11,SAT,0.0,0.0
2008,5,11,BOI,0.0,0.0
2008,5,11,GEG,0.0,0.0
2008,5,11,RNO,0.0,0.0
2008,5,11,BUF,0.0,33.0
2008,5,11,BUR,0.0,0.0
2008,5,11,SJC,0.0,0.0
2008,5,11,SMF,0.0,0.0
2008,5,11,IND,0.0,244.0
2008,5,11,ISP,0.0,0.0
2008,5,11,JAN,0.0,5.0
2008,5,11,LIT,0.0,0.0
2008,5,11,MHT,0.0,0.0
2008,5,11,OKC,0.0,0.0
2008,5,11,PBI,0.0,61.0
2008,5,11,PIT,0.0,97.0
2008,5,11,RSW,0.0,0.0
2008,5,11,CRP,0.0,0.0
2008,5,11,TUL,0.0,0.0
2008,5,11,IAD,0.0,947.0
2008,5,11,OMA,0.0,0.0
2008,5,11,SFO,0.0,0.0
2008,5,11,SNA,0.0,0.0
2008,5,12,ABQ,0.0,0.0
2008,5,12,AMA,0.0,0.0
2008,5,12,BWI,0.0,559.0
2008,5,12,DAL,0.0,0.0
2008,5,12,DEN,0.0,25.0
2008,5,12,ELP,0.0,0.0
2008,5,12,HOU,0.0,0.0
2008,5,12,LAS,0.0,0.0
2008,5,12,LAX,0.0,0.0
2008,5,12,LBB,0.0,0.0
2008,5,12,MAF,0.0,0.0
2008,5,12,MCI,0.0,0.0
2008,5,12,MCO,0.0,0.0
2008,5,12,MDW,0.0,0.0
2008,5,12,OAK,0.0,0.0
2008,5,12,PDX,0.0,3.0
2008,5,12,PHX,0.0,0.0
2008,5,12,SAN,0.0,0.0
2008,5,12,SEA,0.0,3.0
2008,5,12,SLC,0.0,33.0
2008,5,12,STL,0.0,0.0
2008,5,12,TPA,0.0,0.0
2008,5,12,TUS,0.0,0.0
2008,5,12,ALB,0.0,0.0
2008,5,12,AUS,0.0,0.0
2008,5,12,BNA,0.0,0.0
2008,5,12,FLL,0.0,0.0
2008,5,12,HRL,0.0,0.0
2008,5,12,PHL,0.0,193.0
2008,5,12,BDL,0.0,0.0
2008,5,12,BHM,0.0,0.0
2008,5,12,JAX,0.0,0.0
2008,5,12,MSY,0.0,0.0
